AGA_Helioseris_cucullata,1
CAR_Thalamophyllia_gombergi,1
CAR_Thalamophyllia_tenuescens,0
CAR_Thalamophyllia_gasti,0
CAR_Thalamophyllia_riisei,0
CAR_Dactylotrochus_cervicornis,0
AGA_Agaricia_humilis,0
AGA_Agaricia_agaricites,1
AGA_Agaricia_tenuifolia,0
AGA_Agaricia_fragilis,0
AGA_Agaricia_lamarcki,0
AGA_Agaricia_grahamae,0
AGA_Agaricia_undata,0
AGA_Leptoseris_tubulifera,0
AGA_Leptoseris_incrustans,0
AGA_Leptoseris_papyracea,0
AGA_Leptoseris_amitoriensis,0
AGA_Leptoseris_cailleti,0
AGA_Leptoseris_gardineri,0
AGA_Leptoseris_solida,1
AGA_Leptoseris_striata,1
AGA_Leptoseris_hawaiiensis,1
AGA_Leptoseris_scabra,1
AGA_Leptoseris_explanata,0
AGA_Leptoseris_yabei,0
AGA_Leptoseris_mycetoseroides,1
AGA_Leptoseris_foliosa,0
AGA_Gardineroseris_planulata,0
AGA_Coeloseris_mayeri,1
AGA_Pavona_varians,1
AGA_Pavona_clavus,0
AGA_Pavona_decussata,0
AGA_Pavona_chiriquiensis,1
AGA_Pavona_maldivensis,1
AGA_Pavona_danai,1
AGA_Pavona_explanulata,1
AGA_Pavona_minuta,1
AGA_Pavona_xarifae,0
AGA_Pavona_venosa,0
AGA_Pavona_duerdeni,0
AGA_Pavona_cactus,1
AGA_Pavona_frondifera,1
AGA_Pavona_diffluens,1
AGA_Pavona_bipartita,1
AGA_Pavona_gigantea,1
AGA_Pachyseris_foliosa,0
AGA_Pachyseris_involuta,0
AGA_Pachyseris_rugosa,0
AGA_Pachyseris_speciosa,0
AGA_Pachyseris_gemmae,0
EUP_Euphyllia_ancora,0
EUP_Euphyllia_paraancora,1
EUP_Euphyllia_divisa,1
EUP_Euphyllia_yaeyamaensis,1
MEA_Gyrosmilia_interrupta,0
MEA_Montigyra_kenti,0
MEA_Ctenella_chagius,0
EUP_Euphyllia_paraglabrescens,1
EUP_Euphyllia_cristata,0
EUP_Euphyllia_glabrescens,1
EUP_Euphyllia_paradivisa,1
OCU_Simplastrea_vesicularis,0
OCU_Galaxea_fascicularis,0
OCU_Galaxea_acrhelia,0
OCU_Galaxea_longisepta,0
OCU_Galaxea_horrescens,0
OCU_Galaxea_cryptoramosa,0
OCU_Galaxea_astreata,0
OCU_Galaxea_paucisepta,0
POR_Alveopora_minuta,0
POR_Alveopora_viridis,0
POR_Alveopora_ocellata,1
POR_Alveopora_excelsa,1
POR_Alveopora_daedalea,1
POR_Alveopora_spongiosa,1
POR_Alveopora_japonica,0
POR_Alveopora_tizardi,0
POR_Alveopora_marionensis,0
POR_Alveopora_fenestrata,0
POR_Alveopora_verrilliana,0
POR_Alveopora_gigas,0
POR_Alveopora_catalai,0
POR_Alveopora_allingi,0
ACR_Astreopora_eliptica,0
ACR_Astreopora_incrustans,1
ACR_Astreopora_moretonensis,1
ACR_Astreopora_listeri,1
ACR_Astreopora_randalli,1
ACR_Astreopora_gracilis,1
ACR_Astreopora_myriophthalma,0
ACR_Astreopora_expansa,0
ACR_Astreopora_suggesta,0
ACR_Astreopora_cucullata,1
ACR_Astreopora_scabra,1
ACR_Astreopora_acroporina,0
ACR_Astreopora_cenderawasih,1
ACR_Astreopora_macrostoma,0
ACR_Astreopora_ocellata,0
ACR_Astreopora_montiporina,0
ACR_Montipora_tuberculosa,1
ACR_Montipora_spongiosa,1
ACR_Montipora_informis,1
ACR_Montipora_floweri,1
ACR_Montipora_crassituberculata,1
ACR_Montipora_vaughani,1
ACR_Montipora_pachytuberculata,1
ACR_Montipora_verruculosus,1
ACR_Montipora_setosa,1
ACR_Montipora_malampaya,1
ACR_Montipora_hirsuta,1
ACR_Montipora_corbettensis,1
ACR_Montipora_grisea,1
ACR_Montipora_millepora,0
ACR_Montipora_porites,0
ACR_Montipora_samarensis,0
ACR_Montipora_echinata,1
ACR_Montipora_orientalis,0
ACR_Montipora_saudii,1
ACR_Montipora_hemispherica,1
ACR_Montipora_nodosa,1
ACR_Montipora_cryptus,1
ACR_Montipora_calcarea,1
ACR_Montipora_cocosensis,1
ACR_Montipora_caliculata,1
ACR_Montipora_foveolata,1
ACR_Montipora_palawanensis,1
ACR_Montipora_aspergillus,1
ACR_Montipora_taiwanensis,0
ACR_Montipora_spumosa,0
ACR_Montipora_hodgsoni,0
ACR_Montipora_mactanensis,0
ACR_Montipora_australiensis,1
ACR_Montipora_digitata,0
ACR_Montipora_mollis,0
ACR_Montipora_hoffmeisteri,0
ACR_Montipora_spongodes,0
